Image ID,Response time,correctly_detect,true_class
5589760101_cf3ec6080e_z.jpg,0.2563469409942627,1,dog
7283869010_60b2e311b5_z_degraded.jpg,0.3624386787414551,0,dog
12041194676_da91e0d068_z.jpg,0.2951319217681885,1,cat
7581740758_a1c5cf246e_z.jpg,0.2693181037902832,1,person
738798561_2d54b53ec5_z.jpg,0.29946374893188477,1,person
6141562070_11880edf2e_z.jpg,0.27492570877075195,0,bicycle
2258982401_762044a41d_z.jpg,0.31885504722595215,1,bicycle
189076128_ee6f694a30_z.jpg,0.25397229194641113,1,person
4444608672_0fa9174b62_z.jpg,0.2801523208618164,1,dog
19309035192_8666b8c4e2_z.jpg,0.2972118854522705,0,dog
19474810921_d2f23de0fc_z.jpg,0.3102264404296875,0,bicycle
11101898274_dcf6061b20_z.jpg,0.28347182273864746,1,cat
1444579876_8c02edf580_z.jpg,0.3025949001312256,1,person
14652913468_5d3b2a39f1_z.jpg,0.3019533157348633,1,bicycle
3747524_f07f508ba9_z.jpg,0.3124568462371826,1,bicycle
2433596596_377bb91619_z.jpg,0.33797383308410645,0,dog
258460789_c4baeb300a_z.jpg,0.29108500480651855,1,cat
34095624_ce7c705614_z.jpg,0.29430174827575684,1,dog
3290610375_c742148226_z.jpg,0.26836156845092773,1,dog
5336089950_d2f4618519_z.jpg,0.23226070404052734,0,car
858829152_629399f0a4_z.jpg,0.30989813804626465,1,cat
750912399_32f415ecb1_z.jpg,0.2972755432128906,1,car
340359612_df41037e73_z.jpg,0.28445005416870117,1,car
2946145533_75f5268f19_z.jpg,0.30937862396240234,1,person
2040136228_41c284c2cb_z.jpg,0.31398510932922363,1,dog
2784964324_0b0373fd24_z.jpg,0.3003418445587158,1,bicycle
2538610337_8cbdfed59e_z.jpg,0.3748772144317627,1,cat
4349979920_189df35e15_z.jpg,0.29604125022888184,1,bicycle
1428837563_12ec867e05_z.jpg,0.2964131832122803,1,cat
7475018518_6c715a96c1_z.jpg,0.2750363349914551,1,dog
6062750656_89284163db_z.jpg,0.27408790588378906,1,cat
16106543870_2f167db1e1_z.jpg,0.2904083728790283,1,car
105398161_799ded9b2a_z.jpg,0.3100123405456543,1,dog
5575004957_c281c5de1f_z.jpg,0.2962155342102051,1,car
19299023856_077e45c472_z.jpg,0.24264931678771973,1,car
16658372825_affc436763_z.jpg,0.23921632766723633,1,person
4349979920_189df35e15_z.jpg,0.2928447723388672,1,bicycle
4479906928_4ab0604d1c_z.jpg,0.320173978805542,1,person
5753318048_1cde42cb1f_z.jpg,0.3321080207824707,0,dog
19299023856_077e45c472_z.jpg,0.2539229393005371,1,car
5484042252_37ce385b5f_z_degraded.jpg,0.3075437545776367,1,car
15584457029_80b75274db_z.jpg,0.2899160385131836,1,cat
6062750656_89284163db_z.jpg,0.2487938404083252,1,cat
3300269400_c276d7a1a7_z.jpg,0.33147382736206055,1,person
14711690133_019fe56eb5_z.jpg,0.2803041934967041,1,cat
7035751851_15d745cf2c_z.jpg,0.3094515800476074,1,car
15237426722_a51d199f2f_z.jpg,0.30945348739624023,1,cat
138805025_80da2e3a82_z.jpg,0.28888702392578125,1,cat
14628257582_1ff5e98e4c_z.jpg,0.25647616386413574,0,bicycle
4380790081_1cbcb573ec_z.jpg,0.266857385635376,1,person
6180200475_fda2795252_z.jpg,0.3097498416900635,0,cat
8343384446_ebe3bc86ce_z.jpg,0.3750615119934082,1,dog
7110476047_267467ee68_z.jpg,0.29224634170532227,1,car
13368340424_5c1f322f72_z.jpg,0.31318092346191406,1,bicycle
6431185703_6c72dd7b5e_z.jpg,0.27690887451171875,1,person
3582713912_3d9ac5ecc9_z.jpg,0.32814884185791016,1,cat
528252616_a57e6257ff_z.jpg,0.30291247367858887,1,person
2433596596_377bb91619_z.jpg,0.314007043838501,0,dog
8399932836_19c21d3779_z.jpg,0.36194562911987305,1,person
16433605163_8c9393beb1_z.jpg,0.31641435623168945,1,person
15983066535_629c335c63_z.jpg,0.26892662048339844,1,person
4349979920_189df35e15_z.jpg,0.32761621475219727,1,bicycle
3409776362_07a8bb7f17_z.jpg,0.3412461280822754,0,person
14289042367_a041af95f4_z.jpg,0.276198148727417,1,bicycle
2433596596_377bb91619_z.jpg,0.30796003341674805,0,dog
19299023856_077e45c472_z.jpg,0.26601457595825195,1,car
5210291488_fe9939bdf1_z_degraded.jpg,0.23042559623718262,1,person
5827517048_a890acd7e6_z_degraded.jpg,0.27768850326538086,0,dog
4484760806_dc814d2ce2_z.jpg,0.2854347229003906,1,bicycle
3413987789_b607473327_z_degraded.jpg,0.3010103702545166,1,car
2882148223_72d4df2a8e_z_degraded.jpg,0.28615403175354004,0,bicycle
3595778703_d3bec2f74e_z.jpg,0.2991139888763428,0,car
211850545_7f670901ab_z.jpg,0.27602529525756836,0,car
2433290346_8482cac895_z.jpg,0.2748849391937256,0,car
16599186017_25f46b7511_z.jpg,0.3916637897491455,1,cat
20959877010_552298f5f8_z.jpg,0.24584341049194336,0,dog
7163490183_0dff14b5d6_z.jpg,0.2245323657989502,1,person
3157735385_c9e7580f03_z.jpg,0.2831258773803711,1,car
13314143603_95d63b5748_z.jpg,0.32378220558166504,1,car
20646999908_c3400d3ef6_z.jpg,0.2897651195526123,1,dog
2999108747_2b1e0ac45f_z.jpg,0.2935371398925781,1,cat
14711690133_019fe56eb5_z.jpg,0.2778146266937256,1,cat
15091650494_d8a5f37637_z.jpg,0.27609848976135254,1,person
15038212434_9e0e575008_z.jpg,0.393280029296875,0,car
2433290346_8482cac895_z.jpg,0.2689781188964844,0,car
3442716929_7a26250063_z.jpg,0.27291417121887207,1,person
7175939730_9a03853d4c_z.jpg,0.29337620735168457,0,cat
13314143603_95d63b5748_z.jpg,0.3194746971130371,1,car
953262953_340a098204_z.jpg,0.25231242179870605,0,car
14869105327_a74f23fa8a_z.jpg,0.3953266143798828,1,dog
11709285374_bbb0e09e4e_z.jpg,0.27510786056518555,0,dog
11381011104_36225e2ccc_z.jpg,0.3402214050292969,0,dog
3582713912_3d9ac5ecc9_z.jpg,0.3142528533935547,1,cat
31792151_e1e4c47427_z.jpg,0.2793304920196533,1,cat
5594762666_e157f338f0_z.jpg,0.28421878814697266,1,person
9157606630_2ef852a3ee_z.jpg,0.27703309059143066,1,bicycle
14507981482_c50d893620_z.jpg,0.31396055221557617,1,person
414586991_9630094229_z.jpg,0.34186887741088867,1,bicycle
2177634493_51ca0597e2_z.jpg,0.40046167373657227,0,dog
2768961204_712996d2bd_z.jpg,0.22871184349060059,1,person
16104664631_cce4a9a58c_z.jpg,0.29136228561401367,1,person
19309035192_8666b8c4e2_z.jpg,0.32144689559936523,0,dog
82706249_bf54b24c4e_z.jpg,0.1635148525238037,1,car
15038212434_9e0e575008_z.jpg,0.3890566825866699,0,car
2999108747_2b1e0ac45f_z.jpg,0.325941801071167,1,cat
2788056049_b71f8998c7_z.jpg,0.304332971572876,0,bicycle
5402229494_570e48f7f9_z.jpg,0.2835206985473633,1,bicycle
319365750_c6ecd7afbc_z.jpg,0.29576706886291504,1,dog
20959877010_552298f5f8_z.jpg,0.22841310501098633,0,dog
1444579876_8c02edf580_z.jpg,0.33198118209838867,1,person
6455179889_6db5a93bfa_z.jpg,0.32890844345092773,1,cat
3413987789_b607473327_z_degraded.jpg,0.3066673278808594,1,car
15071673457_0703cea442_z.jpg,0.271653413772583,1,person
5007439610_5bb351fc1f_z.jpg,0.31182169914245605,1,car
2433290346_8482cac895_z.jpg,0.2826821804046631,0,car
7166182137_a5679c9fa4_z_degraded.jpg,0.29986119270324707,1,person
8032610600_1dd81d41a4_z_degraded.jpg,0.2480771541595459,1,car
5506132265_d6d43548eb_z_degraded.jpg,0.26804018020629883,1,bicycle
5753318048_1cde42cb1f_z.jpg,0.3425943851470947,0,dog
16107639462_07e2d4455d_z.jpg,0.2535722255706787,1,dog
2179537346_d695661bbc_z.jpg,0.27025890350341797,0,bicycle
14351072751_334621d203_z.jpg,0.3115880489349365,0,dog
438887381_0a2a4e97e4_z.jpg,0.24806571006774902,1,cat
7928462126_bb6f3a98bf_z.jpg,0.2748415470123291,1,dog
7492624590_e473685314_z.jpg,0.3754720687866211,1,dog
412652687_4d6cb46129_z.jpg,0.3275148868560791,1,cat
2698863450_3a10857081_z_degraded.jpg,0.3497762680053711,1,dog
5484042252_37ce385b5f_z_degraded.jpg,0.3266780376434326,1,car
3353007655_56889b94a7_z.jpg,0.30281996726989746,1,bicycle
4597825116_8ec71a76cf_z.jpg,0.30837178230285645,1,car
4122228889_3b69997e0c_z.jpg,0.3018486499786377,1,dog
5506132265_d6d43548eb_z.jpg,0.27945399284362793,1,bicycle
5466970559_0f7b06bcd6_z.jpg,0.27529191970825195,1,car
13073061203_f7d640a8b3_z.jpg,0.2789311408996582,1,dog
3604271495_1cacccec06_z.jpg,0.284360408782959,0,bicycle
8031274301_1d9bc9b665_z.jpg,0.26517343521118164,1,person
6499183869_45bb8908c3_z_degraded.jpg,0.2643449306488037,1,person
412652687_4d6cb46129_z.jpg,0.2881741523742676,1,cat
16107639462_07e2d4455d_z.jpg,0.2687370777130127,1,dog
2218544892_0ae9cb42da_z.jpg,0.3124861717224121,1,cat
3703720579_4a2cf4af15_z.jpg,0.2991063594818115,1,cat
15584457029_80b75274db_z.jpg,0.28128743171691895,1,cat
9238365388_d2bb1bb2e4_z.jpg,0.25083327293395996,1,car
3959888385_3580cd572c_z.jpg,0.32648634910583496,1,cat
2258982401_762044a41d_z.jpg,0.3041348457336426,1,bicycle
16278721974_968bd6bbcf_z.jpg,0.22777962684631348,1,cat
10915137264_e8c23d54b4_z.jpg,0.2700157165527344,1,person
7928462126_bb6f3a98bf_z.jpg,0.2691080570220947,1,dog
11983632613_4efcf5f3d3_z.jpg,0.26209235191345215,1,person
4625462281_7df55484bb_z.jpg,0.2818033695220947,1,bicycle
5605719660_5bed05cca3_z.jpg,0.24929428100585938,1,person
1444579876_8c02edf580_z.jpg,0.32414746284484863,1,person
3850147043_06970bc680_z.jpg,0.29030680656433105,1,dog
2136213674_4e484d88e3_z.jpg,0.29442572593688965,1,bicycle
3968015804_ac83717a19_z.jpg,0.26370954513549805,1,dog
677743874_168dcb5ed1_z_degraded.jpg,0.2807178497314453,1,dog
7417962302_a50fc8eb6b_z.jpg,0.28935980796813965,1,bicycle
16954781749_4c32123444_z.jpg,0.27155160903930664,1,person
6238072987_89f2925563_z.jpg,0.3044266700744629,1,dog
1980856023_6049619444_z.jpg,0.30174899101257324,0,cat
82706249_bf54b24c4e_z.jpg,0.17954254150390625,1,car
3685504815_c15a389bd3_z.jpg,0.2872588634490967,1,bicycle
3959888385_3580cd572c_z.jpg,0.3438882827758789,1,cat
541124874_7247349bb7_z.jpg,0.2611100673675537,1,bicycle
6499183869_45bb8908c3_z.jpg,0.2736494541168213,1,person
9549882142_c59c04bac0_z_degraded.jpg,0.24890398979187012,1,car
5589760101_cf3ec6080e_z.jpg,0.28166794776916504,1,dog
10915137264_e8c23d54b4_z.jpg,0.2507007122039795,1,person
2258982401_762044a41d_z.jpg,0.3035447597503662,1,bicycle
81717243_2c9fcf3dab_z.jpg,0.31917548179626465,1,dog
1444579876_8c02edf580_z.jpg,0.3146672248840332,1,person
953262953_340a098204_z.jpg,0.281038761138916,0,car
6217890759_2a6a04d1d9_z.jpg,0.27209043502807617,1,person
15038212434_9e0e575008_z.jpg,0.4114987850189209,0,car
2258982401_762044a41d_z.jpg,0.27472424507141113,1,bicycle
2918687630_5108e3e2ab_z.jpg,0.2594873905181885,1,car
890847666_ec8eaecf88_z.jpg,0.3210275173187256,1,dog
5021039430_0cda148fd5_z.jpg,0.24989032745361328,1,bicycle
15196353300_2dcb1a1948_z.jpg,0.2778801918029785,1,car
1908136167_cae3414e7e_z.jpg,0.2761402130126953,1,bicycle
2592416858_f849d2ac8f_z.jpg,0.30193448066711426,1,dog
3157735385_c9e7580f03_z.jpg,0.3159611225128174,1,car
2882148223_72d4df2a8e_z.jpg,0.2971158027648926,1,bicycle
3844809782_aa1ce17781_z.jpg,0.29613804817199707,1,cat
6111783458_61cc1f0f88_z.jpg,0.2831122875213623,1,person
19577109682_a0282d8678_z.jpg,0.31124281883239746,0,car
1428837563_12ec867e05_z.jpg,0.31712985038757324,1,cat
5594762666_e157f338f0_z.jpg,0.28653526306152344,1,person
2553120516_dd48754dc4_z.jpg,0.2740180492401123,1,cat
5298850167_d1e13e9551_z.jpg,0.25373148918151855,1,person
412652687_4d6cb46129_z.jpg,0.3038787841796875,1,cat
15038212434_9e0e575008_z.jpg,0.41463541984558105,0,car
33580840_a67c2b796a_z.jpg,0.27794504165649414,1,cat
2177230709_086e9d23d8_z.jpg,0.262819766998291,1,cat
300422857_eb3a885357_z.jpg,0.3842134475708008,0,person
82706249_bf54b24c4e_z.jpg,0.18278074264526367,1,car
2814480856_385049d567_z.jpg,0.28651928901672363,0,dog
51712355_49c2e95899_z.jpg,0.26840806007385254,1,bicycle
4370423313_49f3722e85_z.jpg,0.31101298332214355,1,car
3679100484_a8e3044e55_z.jpg,0.29456472396850586,0,car
5708252159_5b4ac86a01_z.jpg,0.3116335868835449,1,bicycle
8488918795_f8ba7dabb6_z.jpg,0.2877373695373535,1,person
19474810921_d2f23de0fc_z.jpg,0.3091754913330078,0,bicycle
14757587416_892a95bf77_z.jpg,0.22407746315002441,0,bicycle
2206074222_69cc088500_z.jpg,0.280505895614624,1,cat
6117174227_6e5da0556b_z.jpg,0.2710304260253906,1,bicycle
8562326627_1a68052e58_z.jpg,0.36400508880615234,1,person
8464801471_b2b61acc7b_z.jpg,0.26980066299438477,1,cat
2667833832_bf9ddddac5_z.jpg,0.2949056625366211,1,cat
5763085728_cd042a4cb0_z.jpg,0.2737700939178467,1,car
15237426722_a51d199f2f_z.jpg,0.35634469985961914,1,cat
5484042252_37ce385b5f_z.jpg,0.3062729835510254,1,car
6924362656_d86bedc2e4_z.jpg,0.3127412796020508,1,cat
5333910985_ea4e62f651_z.jpg,0.3144357204437256,1,car
2468082692_49ec682990_z.jpg,0.3023674488067627,0,car
3353007655_56889b94a7_z.jpg,0.3020195960998535,1,bicycle
4941417139_1608ab2596_z.jpg,0.29459333419799805,0,dog
6010263871_df93fb6382_z.jpg,0.27085018157958984,1,car
2882148223_72d4df2a8e_z.jpg,0.32172155380249023,1,bicycle
2788056049_b71f8998c7_z.jpg,0.3046743869781494,0,bicycle
3069852951_85b984b709_z.jpg,0.31296849250793457,1,cat
2433290346_8482cac895_z.jpg,0.29135799407958984,0,car
3959888385_3580cd572c_z.jpg,0.30358171463012695,1,cat
4728907141_f9e5aa4bce_z.jpg,0.2948157787322998,1,person
3747524_f07f508ba9_z.jpg,0.29723405838012695,1,bicycle
5971377496_abc7d794c7_z.jpg,0.3316938877105713,1,bicycle
5099996575_32762aeb7f_z.jpg,0.29678964614868164,0,car
6985531639_71621c1e69_z_degraded.jpg,0.28740406036376953,1,person
9141188655_328b195d8d_z_degraded.jpg,0.2606353759765625,1,bicycle
204668081_9bb000df17_z.jpg,0.3476381301879883,1,dog
6985531639_71621c1e69_z_degraded.jpg,0.27512264251708984,1,person
4941417139_1608ab2596_z.jpg,0.29334521293640137,0,dog
2179537346_d695661bbc_z.jpg,0.2716090679168701,0,bicycle
4781592393_07d35524ef_z.jpg,0.27167177200317383,1,cat
224422461_dddd4c8e99_z.jpg,0.2978348731994629,1,bicycle
7782123174_dbda292cef_z.jpg,0.30776214599609375,1,car
7175939730_9a03853d4c_z.jpg,0.32124900817871094,0,cat
5549228224_a42f7d5300_z.jpg,0.2547111511230469,0,cat
8213118547_f274c67e93_z.jpg,0.26288270950317383,1,cat
8399932836_19c21d3779_z.jpg,0.3575775623321533,1,person
6010263871_df93fb6382_z.jpg,0.2985262870788574,1,car
16433605163_8c9393beb1_z.jpg,0.30457496643066406,1,person
11709285374_bbb0e09e4e_z_degraded.jpg,0.2929508686065674,0,dog
5589760101_cf3ec6080e_z.jpg,0.2691364288330078,1,dog
3283350420_d2b4b8fef3_z.jpg,0.2573823928833008,1,cat
16658372825_affc436763_z.jpg,0.2622263431549072,1,person
