Image ID,Model,correctly_detect,true_class
2883059364_a6ccfaf69a_z_degraded.jpg,yolov8n,0,bicycle
36110689_9cbbccb36a_z_degraded.jpg,aggregated,0,dog
36110689_9cbbccb36a_z_degraded.jpg,yolov5n,0,dog
36110689_9cbbccb36a_z_degraded.jpg,yolov8n,0,dog
7035751851_15d745cf2c_z_degraded.jpg,aggregated,1,car
7035751851_15d745cf2c_z_degraded.jpg,yolov5n,0,car
7035751851_15d745cf2c_z_degraded.jpg,yolov8n,1,car
2946145533_75f5268f19_z_degraded.jpg,aggregated,1,person
2946145533_75f5268f19_z_degraded.jpg,yolov5n,0,person
2946145533_75f5268f19_z_degraded.jpg,yolov8n,1,person
7675033952_b3caa0dd37_z_degraded.jpg,aggregated,1,bicycle
7675033952_b3caa0dd37_z_degraded.jpg,yolov5n,1,bicycle
7675033952_b3caa0dd37_z_degraded.jpg,yolov8n,1,bicycle
9238365388_d2bb1bb2e4_z_degraded.jpg,aggregated,1,car
9238365388_d2bb1bb2e4_z_degraded.jpg,yolov5n,0,car
9238365388_d2bb1bb2e4_z_degraded.jpg,yolov8n,1,car
225687978_713319e6c1_z_degraded.jpg,aggregated,0,cat
225687978_713319e6c1_z_degraded.jpg,yolov5n,0,cat
225687978_713319e6c1_z_degraded.jpg,yolov8n,0,cat
2788056049_b71f8998c7_z_degraded.jpg,aggregated,0,bicycle
2788056049_b71f8998c7_z_degraded.jpg,yolov5n,0,bicycle
2788056049_b71f8998c7_z_degraded.jpg,yolov8n,0,bicycle
5763085728_cd042a4cb0_z_degraded.jpg,aggregated,1,car
5763085728_cd042a4cb0_z_degraded.jpg,yolov5n,0,car
5763085728_cd042a4cb0_z_degraded.jpg,yolov8n,1,car
9159634981_ea2947ff02_z_degraded.jpg,aggregated,0,dog
9159634981_ea2947ff02_z_degraded.jpg,yolov5n,0,dog
9159634981_ea2947ff02_z_degraded.jpg,yolov8n,0,dog
2433596596_377bb91619_z_degraded.jpg,aggregated,0,dog
2433596596_377bb91619_z_degraded.jpg,yolov5n,0,dog
2433596596_377bb91619_z_degraded.jpg,yolov8n,0,dog
13314143603_95d63b5748_z_degraded.jpg,aggregated,1,car
13314143603_95d63b5748_z_degraded.jpg,yolov5n,0,car
13314143603_95d63b5748_z_degraded.jpg,yolov8n,1,car
4349979920_189df35e15_z_degraded.jpg,aggregated,1,bicycle
4349979920_189df35e15_z_degraded.jpg,yolov5n,1,bicycle
4349979920_189df35e15_z_degraded.jpg,yolov8n,1,bicycle
5599702283_8562638984_z_degraded.jpg,aggregated,1,bicycle
5599702283_8562638984_z_degraded.jpg,yolov5n,1,bicycle
5599702283_8562638984_z_degraded.jpg,yolov8n,1,bicycle
2215395014_24a2f8184c_z_degraded.jpg,aggregated,0,cat
2215395014_24a2f8184c_z_degraded.jpg,yolov5n,0,cat
2215395014_24a2f8184c_z_degraded.jpg,yolov8n,0,cat
5336089950_d2f4618519_z_degraded.jpg,aggregated,0,car
5336089950_d2f4618519_z_degraded.jpg,yolov5n,0,car
5336089950_d2f4618519_z_degraded.jpg,yolov8n,0,car
340359612_df41037e73_z_degraded.jpg,aggregated,0,car
340359612_df41037e73_z_degraded.jpg,yolov5n,0,car
340359612_df41037e73_z_degraded.jpg,yolov8n,0,car
2392419690_8495e2b2c9_z_degraded.jpg,aggregated,1,person
2392419690_8495e2b2c9_z_degraded.jpg,yolov5n,1,person
2392419690_8495e2b2c9_z_degraded.jpg,yolov8n,1,person
777472482_5eae8617bd_z_degraded.jpg,aggregated,1,cat
777472482_5eae8617bd_z_degraded.jpg,yolov5n,0,cat
777472482_5eae8617bd_z_degraded.jpg,yolov8n,1,cat
15071673457_0703cea442_z_degraded.jpg,aggregated,1,person
15071673457_0703cea442_z_degraded.jpg,yolov5n,0,person
15071673457_0703cea442_z_degraded.jpg,yolov8n,1,person
5549228224_a42f7d5300_z_degraded.jpg,aggregated,0,cat
5549228224_a42f7d5300_z_degraded.jpg,yolov5n,0,cat
5549228224_a42f7d5300_z_degraded.jpg,yolov8n,0,cat
225687978_713319e6c1_z_degraded.jpg,aggregated,0,cat
225687978_713319e6c1_z_degraded.jpg,yolov5n,0,cat
225687978_713319e6c1_z_degraded.jpg,yolov8n,0,cat
3157735385_c9e7580f03_z_degraded.jpg,aggregated,1,car
3157735385_c9e7580f03_z_degraded.jpg,yolov5n,1,car
3157735385_c9e7580f03_z_degraded.jpg,yolov8n,1,car
14409775264_5b589b56b4_z_degraded.jpg,aggregated,1,dog
14409775264_5b589b56b4_z_degraded.jpg,yolov5n,0,dog
14409775264_5b589b56b4_z_degraded.jpg,yolov8n,1,dog
14584923986_debd346d81_z_degraded.jpg,aggregated,1,dog
14584923986_debd346d81_z_degraded.jpg,yolov5n,0,dog
14584923986_debd346d81_z_degraded.jpg,yolov8n,1,dog
1134141407_0254c76c4d_z_degraded.jpg,aggregated,1,dog
1134141407_0254c76c4d_z_degraded.jpg,yolov5n,0,dog
1134141407_0254c76c4d_z_degraded.jpg,yolov8n,1,dog
7685782426_d3615820e9_z_degraded.jpg,aggregated,1,cat
7685782426_d3615820e9_z_degraded.jpg,yolov5n,1,cat
7685782426_d3615820e9_z_degraded.jpg,yolov8n,1,cat
449567850_48a3c60a6f_z_degraded.jpg,aggregated,0,cat
449567850_48a3c60a6f_z_degraded.jpg,yolov5n,0,cat
449567850_48a3c60a6f_z_degraded.jpg,yolov8n,0,cat
11132512636_ebb3a6a070_z_degraded.jpg,aggregated,1,person
11132512636_ebb3a6a070_z_degraded.jpg,yolov5n,1,person
11132512636_ebb3a6a070_z_degraded.jpg,yolov8n,1,person
8183126241_e78c7f86ba_z_degraded.jpg,aggregated,1,person
8183126241_e78c7f86ba_z_degraded.jpg,yolov5n,1,person
8183126241_e78c7f86ba_z_degraded.jpg,yolov8n,1,person
2746929519_3599d54cfb_z_degraded.jpg,aggregated,1,bicycle
2746929519_3599d54cfb_z_degraded.jpg,yolov5n,0,bicycle
2746929519_3599d54cfb_z_degraded.jpg,yolov8n,1,bicycle
5506132265_d6d43548eb_z_degraded.jpg,aggregated,1,bicycle
5506132265_d6d43548eb_z_degraded.jpg,yolov5n,0,bicycle
5506132265_d6d43548eb_z_degraded.jpg,yolov8n,1,bicycle
2169952827_05bddc305e_z_degraded.jpg,aggregated,0,dog
2169952827_05bddc305e_z_degraded.jpg,yolov5n,0,dog
2169952827_05bddc305e_z_degraded.jpg,yolov8n,0,dog
8132134109_24eaa95e21_z_degraded.jpg,aggregated,0,dog
8132134109_24eaa95e21_z_degraded.jpg,yolov5n,0,dog
8132134109_24eaa95e21_z_degraded.jpg,yolov8n,0,dog
98052295_1221189a77_z_degraded.jpg,aggregated,1,person
98052295_1221189a77_z_degraded.jpg,yolov5n,0,person
98052295_1221189a77_z_degraded.jpg,yolov8n,1,person
15983066535_629c335c63_z_degraded.jpg,aggregated,1,person
15983066535_629c335c63_z_degraded.jpg,yolov5n,1,person
15983066535_629c335c63_z_degraded.jpg,yolov8n,1,person
14584923986_debd346d81_z_degraded.jpg,aggregated,1,dog
14584923986_debd346d81_z_degraded.jpg,yolov5n,0,dog
14584923986_debd346d81_z_degraded.jpg,yolov8n,1,dog
7110476047_267467ee68_z_degraded.jpg,aggregated,1,car
7110476047_267467ee68_z_degraded.jpg,yolov5n,0,car
7110476047_267467ee68_z_degraded.jpg,yolov8n,1,car
1229448893_42c357ea12_z_degraded.jpg,aggregated,0,bicycle
1229448893_42c357ea12_z_degraded.jpg,yolov5n,0,bicycle
1229448893_42c357ea12_z_degraded.jpg,yolov8n,0,bicycle
858829152_629399f0a4_z_degraded.jpg,aggregated,1,cat
858829152_629399f0a4_z_degraded.jpg,yolov5n,0,cat
858829152_629399f0a4_z_degraded.jpg,yolov8n,1,cat
892497288_b916ec820e_z_degraded.jpg,aggregated,1,person
892497288_b916ec820e_z_degraded.jpg,yolov5n,0,person
892497288_b916ec820e_z_degraded.jpg,yolov8n,1,person
438887381_0a2a4e97e4_z_degraded.jpg,aggregated,1,cat
438887381_0a2a4e97e4_z_degraded.jpg,yolov5n,0,cat
438887381_0a2a4e97e4_z_degraded.jpg,yolov8n,1,cat
5007439610_5bb351fc1f_z_degraded.jpg,aggregated,1,car
5007439610_5bb351fc1f_z_degraded.jpg,yolov5n,0,car
5007439610_5bb351fc1f_z_degraded.jpg,yolov8n,1,car
5048937296_7c707f1d71_z_degraded.jpg,aggregated,1,cat
5048937296_7c707f1d71_z_degraded.jpg,yolov5n,0,cat
5048937296_7c707f1d71_z_degraded.jpg,yolov8n,1,cat
6309741882_b074ee1a96_z_degraded.jpg,aggregated,1,person
6309741882_b074ee1a96_z_degraded.jpg,yolov5n,1,person
6309741882_b074ee1a96_z_degraded.jpg,yolov8n,1,person
300422857_eb3a885357_z_degraded.jpg,aggregated,0,person
300422857_eb3a885357_z_degraded.jpg,yolov5n,0,person
300422857_eb3a885357_z_degraded.jpg,yolov8n,0,person
2788056049_b71f8998c7_z_degraded.jpg,aggregated,0,bicycle
2788056049_b71f8998c7_z_degraded.jpg,yolov5n,0,bicycle
2788056049_b71f8998c7_z_degraded.jpg,yolov8n,0,bicycle
3029397040_d35cf11083_z_degraded.jpg,aggregated,1,cat
3029397040_d35cf11083_z_degraded.jpg,yolov5n,0,cat
3029397040_d35cf11083_z_degraded.jpg,yolov8n,1,cat
2946145533_75f5268f19_z_degraded.jpg,aggregated,1,person
2946145533_75f5268f19_z_degraded.jpg,yolov5n,0,person
2946145533_75f5268f19_z_degraded.jpg,yolov8n,1,person
7475018518_6c715a96c1_z_degraded.jpg,aggregated,1,dog
7475018518_6c715a96c1_z_degraded.jpg,yolov5n,0,dog
7475018518_6c715a96c1_z_degraded.jpg,yolov8n,1,dog
159051371_77f7d02bb6_z_degraded.jpg,aggregated,0,bicycle
159051371_77f7d02bb6_z_degraded.jpg,yolov5n,0,bicycle
159051371_77f7d02bb6_z_degraded.jpg,yolov8n,0,bicycle
9141188655_328b195d8d_z_degraded.jpg,aggregated,1,bicycle
9141188655_328b195d8d_z_degraded.jpg,yolov5n,1,bicycle
9141188655_328b195d8d_z_degraded.jpg,yolov8n,1,bicycle
489195247_b908298ee6_z_degraded.jpg,aggregated,0,dog
489195247_b908298ee6_z_degraded.jpg,yolov5n,0,dog
489195247_b908298ee6_z_degraded.jpg,yolov8n,0,dog
8132134109_24eaa95e21_z_degraded.jpg,aggregated,0,dog
8132134109_24eaa95e21_z_degraded.jpg,yolov5n,0,dog
8132134109_24eaa95e21_z_degraded.jpg,yolov8n,0,dog
915541987_2627e91a14_z_degraded.jpg,aggregated,0,dog
915541987_2627e91a14_z_degraded.jpg,yolov5n,0,dog
915541987_2627e91a14_z_degraded.jpg,yolov8n,0,dog
7110476047_267467ee68_z_degraded.jpg,aggregated,1,car
7110476047_267467ee68_z_degraded.jpg,yolov5n,0,car
7110476047_267467ee68_z_degraded.jpg,yolov8n,1,car
6309741882_b074ee1a96_z_degraded.jpg,aggregated,1,person
6309741882_b074ee1a96_z_degraded.jpg,yolov5n,1,person
6309741882_b074ee1a96_z_degraded.jpg,yolov8n,1,person
2525539133_73f08a9471_z_degraded.jpg,aggregated,1,car
2525539133_73f08a9471_z_degraded.jpg,yolov5n,0,car
2525539133_73f08a9471_z_degraded.jpg,yolov8n,1,car
7166182137_a5679c9fa4_z_degraded.jpg,aggregated,1,person
7166182137_a5679c9fa4_z_degraded.jpg,yolov5n,1,person
7166182137_a5679c9fa4_z_degraded.jpg,yolov8n,1,person
1229448893_42c357ea12_z_degraded.jpg,aggregated,0,bicycle
1229448893_42c357ea12_z_degraded.jpg,yolov5n,0,bicycle
1229448893_42c357ea12_z_degraded.jpg,yolov8n,0,bicycle
8106854318_06c1cc0fc3_z_degraded.jpg,aggregated,1,bicycle
8106854318_06c1cc0fc3_z_degraded.jpg,yolov5n,1,bicycle
8106854318_06c1cc0fc3_z_degraded.jpg,yolov8n,1,bicycle
219320127_ff9873aaf5_z_degraded.jpg,aggregated,1,cat
219320127_ff9873aaf5_z_degraded.jpg,yolov5n,0,cat
219320127_ff9873aaf5_z_degraded.jpg,yolov8n,1,cat
8032610600_1dd81d41a4_z_degraded.jpg,aggregated,0,car
8032610600_1dd81d41a4_z_degraded.jpg,yolov5n,0,car
8032610600_1dd81d41a4_z_degraded.jpg,yolov8n,0,car
16107639462_07e2d4455d_z_degraded.jpg,aggregated,1,dog
16107639462_07e2d4455d_z_degraded.jpg,yolov5n,1,dog
16107639462_07e2d4455d_z_degraded.jpg,yolov8n,1,dog
3446761063_9cdc26f36c_z_degraded.jpg,aggregated,1,bicycle
3446761063_9cdc26f36c_z_degraded.jpg,yolov5n,1,bicycle
3446761063_9cdc26f36c_z_degraded.jpg,yolov8n,1,bicycle
6111783458_61cc1f0f88_z_degraded.jpg,aggregated,0,person
6111783458_61cc1f0f88_z_degraded.jpg,yolov5n,0,person
6111783458_61cc1f0f88_z_degraded.jpg,yolov8n,0,person
412652687_4d6cb46129_z_degraded.jpg,aggregated,1,cat
412652687_4d6cb46129_z_degraded.jpg,yolov5n,0,cat
412652687_4d6cb46129_z_degraded.jpg,yolov8n,1,cat
8773393046_236298c465_z_degraded.jpg,aggregated,0,bicycle
8773393046_236298c465_z_degraded.jpg,yolov5n,0,bicycle
8773393046_236298c465_z_degraded.jpg,yolov8n,0,bicycle
3632975096_ec47d16f37_z_degraded.jpg,aggregated,0,cat
3632975096_ec47d16f37_z_degraded.jpg,yolov5n,0,cat
3632975096_ec47d16f37_z_degraded.jpg,yolov8n,0,cat
3715997008_28a251eba7_z_degraded.jpg,aggregated,0,bicycle
3715997008_28a251eba7_z_degraded.jpg,yolov5n,0,bicycle
3715997008_28a251eba7_z_degraded.jpg,yolov8n,0,bicycle
4444608672_0fa9174b62_z_degraded.jpg,aggregated,1,dog
4444608672_0fa9174b62_z_degraded.jpg,yolov5n,0,dog
4444608672_0fa9174b62_z_degraded.jpg,yolov8n,1,dog
14711690133_019fe56eb5_z_degraded.jpg,aggregated,1,cat
14711690133_019fe56eb5_z_degraded.jpg,yolov5n,0,cat
14711690133_019fe56eb5_z_degraded.jpg,yolov8n,1,cat
3666190087_ca2fb0d709_z_degraded.jpg,aggregated,1,bicycle
3666190087_ca2fb0d709_z_degraded.jpg,yolov5n,1,bicycle
3666190087_ca2fb0d709_z_degraded.jpg,yolov8n,1,bicycle
14711690133_019fe56eb5_z_degraded.jpg,aggregated,1,cat
14711690133_019fe56eb5_z_degraded.jpg,yolov5n,0,cat
14711690133_019fe56eb5_z_degraded.jpg,yolov8n,1,cat
3291298501_9a8eed3fa0_z_degraded.jpg,aggregated,0,dog
3291298501_9a8eed3fa0_z_degraded.jpg,yolov5n,0,dog
3291298501_9a8eed3fa0_z_degraded.jpg,yolov8n,0,dog
2215395014_24a2f8184c_z_degraded.jpg,aggregated,0,cat
2215395014_24a2f8184c_z_degraded.jpg,yolov5n,0,cat
2215395014_24a2f8184c_z_degraded.jpg,yolov8n,0,cat
3312304999_bc296f3260_z_degraded.jpg,aggregated,0,car
3312304999_bc296f3260_z_degraded.jpg,yolov5n,0,car
3312304999_bc296f3260_z_degraded.jpg,yolov8n,0,car
48901634_c792cbab58_z_degraded.jpg,aggregated,1,car
48901634_c792cbab58_z_degraded.jpg,yolov5n,1,car
48901634_c792cbab58_z_degraded.jpg,yolov8n,1,car
138805025_80da2e3a82_z_degraded.jpg,aggregated,0,cat
138805025_80da2e3a82_z_degraded.jpg,yolov5n,0,cat
138805025_80da2e3a82_z_degraded.jpg,yolov8n,0,cat
5540859766_5596c9c59e_z_degraded.jpg,aggregated,1,person
5540859766_5596c9c59e_z_degraded.jpg,yolov5n,0,person
5540859766_5596c9c59e_z_degraded.jpg,yolov8n,1,person
17554656478_22dea58ed2_z_degraded.jpg,aggregated,1,car
17554656478_22dea58ed2_z_degraded.jpg,yolov5n,0,car
17554656478_22dea58ed2_z_degraded.jpg,yolov8n,1,car
6180200475_fda2795252_z_degraded.jpg,aggregated,0,cat
6180200475_fda2795252_z_degraded.jpg,yolov5n,0,cat
6180200475_fda2795252_z_degraded.jpg,yolov8n,0,cat
3676100181_dc21ca177f_z_degraded.jpg,aggregated,1,dog
3676100181_dc21ca177f_z_degraded.jpg,yolov5n,0,dog
3676100181_dc21ca177f_z_degraded.jpg,yolov8n,1,dog
16106543870_2f167db1e1_z_degraded.jpg,aggregated,1,car
16106543870_2f167db1e1_z_degraded.jpg,yolov5n,0,car
16106543870_2f167db1e1_z_degraded.jpg,yolov8n,1,car
3029397040_d35cf11083_z_degraded.jpg,aggregated,1,cat
3029397040_d35cf11083_z_degraded.jpg,yolov5n,0,cat
3029397040_d35cf11083_z_degraded.jpg,yolov8n,1,cat
1570513225_265b529538_z_degraded.jpg,aggregated,0,cat
1570513225_265b529538_z_degraded.jpg,yolov5n,0,cat
1570513225_265b529538_z_degraded.jpg,yolov8n,0,cat
7685782426_d3615820e9_z_degraded.jpg,aggregated,1,cat
7685782426_d3615820e9_z_degraded.jpg,yolov5n,1,cat
7685782426_d3615820e9_z_degraded.jpg,yolov8n,1,cat
3209962531_f75dbe4341_z_degraded.jpg,aggregated,1,dog
3209962531_f75dbe4341_z_degraded.jpg,yolov5n,0,dog
3209962531_f75dbe4341_z_degraded.jpg,yolov8n,1,dog
8488918795_f8ba7dabb6_z_degraded.jpg,aggregated,1,person
8488918795_f8ba7dabb6_z_degraded.jpg,yolov5n,1,person
8488918795_f8ba7dabb6_z_degraded.jpg,yolov8n,1,person
438887381_0a2a4e97e4_z_degraded.jpg,aggregated,1,cat
438887381_0a2a4e97e4_z_degraded.jpg,yolov5n,0,cat
438887381_0a2a4e97e4_z_degraded.jpg,yolov8n,1,cat
5007439610_5bb351fc1f_z_degraded.jpg,aggregated,1,car
5007439610_5bb351fc1f_z_degraded.jpg,yolov5n,0,car
5007439610_5bb351fc1f_z_degraded.jpg,yolov8n,1,car
1570513225_265b529538_z_degraded.jpg,aggregated,0,cat
1570513225_265b529538_z_degraded.jpg,yolov5n,0,cat
1570513225_265b529538_z_degraded.jpg,yolov8n,0,cat
4901520304_aa5c10705e_z_degraded.jpg,aggregated,1,person
4901520304_aa5c10705e_z_degraded.jpg,yolov5n,1,person
4901520304_aa5c10705e_z_degraded.jpg,yolov8n,1,person
8213118547_f274c67e93_z_degraded.jpg,aggregated,1,cat
8213118547_f274c67e93_z_degraded.jpg,yolov5n,1,cat
8213118547_f274c67e93_z_degraded.jpg,yolov8n,1,cat
4414731678_5f70c9f88e_z_degraded.jpg,aggregated,1,dog
4414731678_5f70c9f88e_z_degraded.jpg,yolov5n,0,dog
4414731678_5f70c9f88e_z_degraded.jpg,yolov8n,1,dog
4781592393_07d35524ef_z_degraded.jpg,aggregated,1,cat
4781592393_07d35524ef_z_degraded.jpg,yolov5n,0,cat
4781592393_07d35524ef_z_degraded.jpg,yolov8n,1,cat
12041194676_da91e0d068_z_degraded.jpg,aggregated,1,cat
12041194676_da91e0d068_z_degraded.jpg,yolov5n,0,cat
12041194676_da91e0d068_z_degraded.jpg,yolov8n,1,cat
2538610337_8cbdfed59e_z_degraded.jpg,aggregated,0,cat
2538610337_8cbdfed59e_z_degraded.jpg,yolov5n,0,cat
2538610337_8cbdfed59e_z_degraded.jpg,yolov8n,0,cat
3141821008_3743fb8be5_z_degraded.jpg,aggregated,1,car
3141821008_3743fb8be5_z_degraded.jpg,yolov5n,1,car
3141821008_3743fb8be5_z_degraded.jpg,yolov8n,1,car
14811525368_d8b774e40a_z_degraded.jpg,aggregated,0,bicycle
14811525368_d8b774e40a_z_degraded.jpg,yolov5n,0,bicycle
14811525368_d8b774e40a_z_degraded.jpg,yolov8n,0,bicycle
3462334590_2b8f39c540_z_degraded.jpg,aggregated,1,dog
3462334590_2b8f39c540_z_degraded.jpg,yolov5n,1,dog
3462334590_2b8f39c540_z_degraded.jpg,yolov8n,1,dog
7175939730_9a03853d4c_z_degraded.jpg,aggregated,0,cat
7175939730_9a03853d4c_z_degraded.jpg,yolov5n,0,cat
7175939730_9a03853d4c_z_degraded.jpg,yolov8n,0,cat
8291522231_19e1414c1b_z_degraded.jpg,aggregated,1,bicycle
8291522231_19e1414c1b_z_degraded.jpg,yolov5n,1,bicycle
8291522231_19e1414c1b_z_degraded.jpg,yolov8n,1,bicycle
9238365388_d2bb1bb2e4_z_degraded.jpg,aggregated,1,car
9238365388_d2bb1bb2e4_z_degraded.jpg,yolov5n,0,car
9238365388_d2bb1bb2e4_z_degraded.jpg,yolov8n,1,car
16954781749_4c32123444_z_degraded.jpg,aggregated,1,person
16954781749_4c32123444_z_degraded.jpg,yolov5n,1,person
16954781749_4c32123444_z_degraded.jpg,yolov8n,1,person
6459633873_5effb4b6e5_z_degraded.jpg,aggregated,1,bicycle
6459633873_5effb4b6e5_z_degraded.jpg,yolov5n,1,bicycle
6459633873_5effb4b6e5_z_degraded.jpg,yolov8n,1,bicycle
8960442702_6c931904f0_z_degraded.jpg,aggregated,1,person
8960442702_6c931904f0_z_degraded.jpg,yolov5n,1,person
8960442702_6c931904f0_z_degraded.jpg,yolov8n,1,person
5878631770_0c5592a1ee_z_degraded.jpg,aggregated,0,dog
5878631770_0c5592a1ee_z_degraded.jpg,yolov5n,0,dog
5878631770_0c5592a1ee_z_degraded.jpg,yolov8n,0,dog
6431185703_6c72dd7b5e_z_degraded.jpg,aggregated,1,person
6431185703_6c72dd7b5e_z_degraded.jpg,yolov5n,0,person
6431185703_6c72dd7b5e_z_degraded.jpg,yolov8n,1,person
21376683791_d98acff014_z_degraded.jpg,aggregated,1,bicycle
21376683791_d98acff014_z_degraded.jpg,yolov5n,0,bicycle
21376683791_d98acff014_z_degraded.jpg,yolov8n,1,bicycle
9141188655_328b195d8d_z_degraded.jpg,aggregated,1,bicycle
9141188655_328b195d8d_z_degraded.jpg,yolov5n,1,bicycle
9141188655_328b195d8d_z_degraded.jpg,yolov8n,1,bicycle
1134141407_0254c76c4d_z_degraded.jpg,aggregated,1,dog
1134141407_0254c76c4d_z_degraded.jpg,yolov5n,0,dog
1134141407_0254c76c4d_z_degraded.jpg,yolov8n,1,dog
7417962302_a50fc8eb6b_z_degraded.jpg,aggregated,1,bicycle
7417962302_a50fc8eb6b_z_degraded.jpg,yolov5n,1,bicycle
7417962302_a50fc8eb6b_z_degraded.jpg,yolov8n,1,bicycle
2553120516_dd48754dc4_z_degraded.jpg,aggregated,1,cat
2553120516_dd48754dc4_z_degraded.jpg,yolov5n,0,cat
2553120516_dd48754dc4_z_degraded.jpg,yolov8n,1,cat
8132134109_24eaa95e21_z_degraded.jpg,aggregated,0,dog
8132134109_24eaa95e21_z_degraded.jpg,yolov5n,0,dog
8132134109_24eaa95e21_z_degraded.jpg,yolov8n,0,dog
5763085728_cd042a4cb0_z_degraded.jpg,aggregated,1,car
5763085728_cd042a4cb0_z_degraded.jpg,yolov5n,0,car
5763085728_cd042a4cb0_z_degraded.jpg,yolov8n,1,car
3844809782_aa1ce17781_z_degraded.jpg,aggregated,1,cat
3844809782_aa1ce17781_z_degraded.jpg,yolov5n,0,cat
3844809782_aa1ce17781_z_degraded.jpg,yolov8n,1,cat
204668081_9bb000df17_z_degraded.jpg,aggregated,0,dog
204668081_9bb000df17_z_degraded.jpg,yolov5n,0,dog
204668081_9bb000df17_z_degraded.jpg,yolov8n,0,dog
15091650494_d8a5f37637_z_degraded.jpg,aggregated,1,person
15091650494_d8a5f37637_z_degraded.jpg,yolov5n,0,person
15091650494_d8a5f37637_z_degraded.jpg,yolov8n,1,person
8106854318_06c1cc0fc3_z_degraded.jpg,aggregated,1,bicycle
8106854318_06c1cc0fc3_z_degraded.jpg,yolov5n,1,bicycle
8106854318_06c1cc0fc3_z_degraded.jpg,yolov8n,1,bicycle
225687978_713319e6c1_z_degraded.jpg,aggregated,0,cat
225687978_713319e6c1_z_degraded.jpg,yolov5n,0,cat
225687978_713319e6c1_z_degraded.jpg,yolov8n,0,cat
16106543870_2f167db1e1_z_degraded.jpg,aggregated,1,car
16106543870_2f167db1e1_z_degraded.jpg,yolov5n,0,car
16106543870_2f167db1e1_z_degraded.jpg,yolov8n,1,car
16982913298_aa90f2a62b_z_degraded.jpg,aggregated,1,car
16982913298_aa90f2a62b_z_degraded.jpg,yolov5n,1,car
16982913298_aa90f2a62b_z_degraded.jpg,yolov8n,1,car
15490190390_d64fe16141_z_degraded.jpg,aggregated,1,car
15490190390_d64fe16141_z_degraded.jpg,yolov5n,1,car
15490190390_d64fe16141_z_degraded.jpg,yolov8n,1,car
6431153899_9ac59a36b4_z_degraded.jpg,aggregated,1,car
6431153899_9ac59a36b4_z_degraded.jpg,yolov5n,0,car
6431153899_9ac59a36b4_z_degraded.jpg,yolov8n,1,car
5827517048_a890acd7e6_z_degraded.jpg,aggregated,0,dog
5827517048_a890acd7e6_z_degraded.jpg,yolov5n,0,dog
5827517048_a890acd7e6_z_degraded.jpg,yolov8n,0,dog
5605719660_5bed05cca3_z_degraded.jpg,aggregated,1,person
5605719660_5bed05cca3_z_degraded.jpg,yolov5n,0,person
