Image ID,Model,correctly_detect,true_class
1240686712_fbccf26b7f_z_degraded.jpg,aggregated,0,cat
1240686712_fbccf26b7f_z_degraded.jpg,yolov5n,0,cat
1240686712_fbccf26b7f_z_degraded.jpg,yolov8n,0,cat
15083791924_c7195faca3_z_degraded.jpg,aggregated,0,person
15083791924_c7195faca3_z_degraded.jpg,yolov5n,0,person
15083791924_c7195faca3_z_degraded.jpg,yolov8n,0,person
7548613890_a6272237ac_z_degraded.jpg,aggregated,0,bicycle
7548613890_a6272237ac_z_degraded.jpg,yolov5n,0,bicycle
7548613890_a6272237ac_z_degraded.jpg,yolov8n,0,bicycle
432591931_4789d0f0f1_z_degraded.jpg,aggregated,0,car
432591931_4789d0f0f1_z_degraded.jpg,yolov5n,0,car
432591931_4789d0f0f1_z_degraded.jpg,yolov8n,0,car
14409775264_5b589b56b4_z_degraded.jpg,aggregated,0,dog
14409775264_5b589b56b4_z_degraded.jpg,yolov5n,0,dog
14409775264_5b589b56b4_z_degraded.jpg,yolov8n,0,dog
3607850542_a3577913d7_z_degraded.jpg,aggregated,0,cat
3607850542_a3577913d7_z_degraded.jpg,yolov5n,0,cat
3607850542_a3577913d7_z_degraded.jpg,yolov8n,0,cat
953262953_340a098204_z_degraded.jpg,aggregated,0,car
953262953_340a098204_z_degraded.jpg,yolov5n,0,car
953262953_340a098204_z_degraded.jpg,yolov8n,0,car
15625756039_d59f4e16fa_z_degraded.jpg,aggregated,0,person
15625756039_d59f4e16fa_z_degraded.jpg,yolov5n,0,person
15625756039_d59f4e16fa_z_degraded.jpg,yolov8n,0,person
6113997729_5f5ac02209_z_degraded.jpg,aggregated,0,dog
6113997729_5f5ac02209_z_degraded.jpg,yolov5n,0,dog
6113997729_5f5ac02209_z_degraded.jpg,yolov8n,0,dog
5549228224_a42f7d5300_z_degraded.jpg,aggregated,0,cat
5549228224_a42f7d5300_z_degraded.jpg,yolov5n,0,cat
5549228224_a42f7d5300_z_degraded.jpg,yolov8n,0,cat
541124874_7247349bb7_z_degraded.jpg,aggregated,0,bicycle
541124874_7247349bb7_z_degraded.jpg,yolov5n,0,bicycle
541124874_7247349bb7_z_degraded.jpg,yolov8n,0,bicycle
9688658716_4b3e9c618c_z_degraded.jpg,aggregated,0,bicycle
9688658716_4b3e9c618c_z_degraded.jpg,yolov5n,0,bicycle
9688658716_4b3e9c618c_z_degraded.jpg,yolov8n,0,bicycle
3209962531_f75dbe4341_z_degraded.jpg,aggregated,0,dog
3209962531_f75dbe4341_z_degraded.jpg,yolov5n,0,dog
3209962531_f75dbe4341_z_degraded.jpg,yolov8n,0,dog
1553312291_c0cae48a37_z_degraded.jpg,aggregated,0,bicycle
1553312291_c0cae48a37_z_degraded.jpg,yolov5n,0,bicycle
1553312291_c0cae48a37_z_degraded.jpg,yolov8n,0,bicycle
777472482_5eae8617bd_z_degraded.jpg,aggregated,0,cat
777472482_5eae8617bd_z_degraded.jpg,yolov5n,0,cat
777472482_5eae8617bd_z_degraded.jpg,yolov8n,0,cat
19577109682_a0282d8678_z_degraded.jpg,aggregated,0,car
19577109682_a0282d8678_z_degraded.jpg,yolov5n,0,car
19577109682_a0282d8678_z_degraded.jpg,yolov8n,0,car
6180200475_fda2795252_z_degraded.jpg,aggregated,0,cat
6180200475_fda2795252_z_degraded.jpg,yolov5n,0,cat
6180200475_fda2795252_z_degraded.jpg,yolov8n,0,cat
16850385890_8105762655_z_degraded.jpg,aggregated,0,person
16850385890_8105762655_z_degraded.jpg,yolov5n,0,person
16850385890_8105762655_z_degraded.jpg,yolov8n,0,person
16675918410_cc9588a553_z_degraded.jpg,aggregated,0,bicycle
16675918410_cc9588a553_z_degraded.jpg,yolov5n,0,bicycle
16675918410_cc9588a553_z_degraded.jpg,yolov8n,0,bicycle
8106854318_06c1cc0fc3_z_degraded.jpg,aggregated,0,bicycle
8106854318_06c1cc0fc3_z_degraded.jpg,yolov5n,0,bicycle
8106854318_06c1cc0fc3_z_degraded.jpg,yolov8n,0,bicycle
15038212434_9e0e575008_z_degraded.jpg,aggregated,0,car
15038212434_9e0e575008_z_degraded.jpg,yolov5n,0,car
15038212434_9e0e575008_z_degraded.jpg,yolov8n,0,car
6010263871_df93fb6382_z_degraded.jpg,aggregated,0,car
6010263871_df93fb6382_z_degraded.jpg,yolov5n,0,car
6010263871_df93fb6382_z_degraded.jpg,yolov8n,0,car
8265517869_53c5fb3eff_z_degraded.jpg,aggregated,0,car
8265517869_53c5fb3eff_z_degraded.jpg,yolov5n,0,car
8265517869_53c5fb3eff_z_degraded.jpg,yolov8n,0,car
8562326627_1a68052e58_z_degraded.jpg,aggregated,1,person
8562326627_1a68052e58_z_degraded.jpg,yolov5n,0,person
8562326627_1a68052e58_z_degraded.jpg,yolov8n,1,person
4231227841_3821544fe1_z_degraded.jpg,aggregated,0,dog
4231227841_3821544fe1_z_degraded.jpg,yolov5n,0,dog
4231227841_3821544fe1_z_degraded.jpg,yolov8n,0,dog
14409775264_5b589b56b4_z_degraded.jpg,aggregated,0,dog
14409775264_5b589b56b4_z_degraded.jpg,yolov5n,0,dog
14409775264_5b589b56b4_z_degraded.jpg,yolov8n,0,dog
858829152_629399f0a4_z_degraded.jpg,aggregated,0,cat
858829152_629399f0a4_z_degraded.jpg,yolov5n,0,cat
858829152_629399f0a4_z_degraded.jpg,yolov8n,0,cat
4479906928_4ab0604d1c_z_degraded.jpg,aggregated,1,person
4479906928_4ab0604d1c_z_degraded.jpg,yolov5n,0,person
4479906928_4ab0604d1c_z_degraded.jpg,yolov8n,1,person
12041194676_da91e0d068_z_degraded.jpg,aggregated,0,cat
12041194676_da91e0d068_z_degraded.jpg,yolov5n,0,cat
12041194676_da91e0d068_z_degraded.jpg,yolov8n,0,cat
3141821008_3743fb8be5_z_degraded.jpg,aggregated,0,car
3141821008_3743fb8be5_z_degraded.jpg,yolov5n,0,car
3141821008_3743fb8be5_z_degraded.jpg,yolov8n,0,car
15196353300_2dcb1a1948_z_degraded.jpg,aggregated,0,car
15196353300_2dcb1a1948_z_degraded.jpg,yolov5n,0,car
15196353300_2dcb1a1948_z_degraded.jpg,yolov8n,0,car
6168484879_e6b9644722_z_degraded.jpg,aggregated,0,car
6168484879_e6b9644722_z_degraded.jpg,yolov5n,0,car
6168484879_e6b9644722_z_degraded.jpg,yolov8n,0,car
159051371_77f7d02bb6_z_degraded.jpg,aggregated,0,bicycle
159051371_77f7d02bb6_z_degraded.jpg,yolov5n,0,bicycle
159051371_77f7d02bb6_z_degraded.jpg,yolov8n,0,bicycle
7166182137_a5679c9fa4_z_degraded.jpg,aggregated,1,person
7166182137_a5679c9fa4_z_degraded.jpg,yolov5n,0,person
7166182137_a5679c9fa4_z_degraded.jpg,yolov8n,1,person
319365750_c6ecd7afbc_z_degraded.jpg,aggregated,0,dog
319365750_c6ecd7afbc_z_degraded.jpg,yolov5n,0,dog
319365750_c6ecd7afbc_z_degraded.jpg,yolov8n,0,dog
8591221048_8fe555a40c_z_degraded.jpg,aggregated,0,dog
8591221048_8fe555a40c_z_degraded.jpg,yolov5n,0,dog
8591221048_8fe555a40c_z_degraded.jpg,yolov8n,0,dog
2522213440_edbcb5ba05_z_degraded.jpg,aggregated,0,person
2522213440_edbcb5ba05_z_degraded.jpg,yolov5n,0,person
2522213440_edbcb5ba05_z_degraded.jpg,yolov8n,0,person
252889263_3cf2d57f34_z_degraded.jpg,aggregated,0,dog
252889263_3cf2d57f34_z_degraded.jpg,yolov5n,0,dog
252889263_3cf2d57f34_z_degraded.jpg,yolov8n,0,dog
9141188655_328b195d8d_z_degraded.jpg,aggregated,0,bicycle
9141188655_328b195d8d_z_degraded.jpg,yolov5n,0,bicycle
9141188655_328b195d8d_z_degraded.jpg,yolov8n,0,bicycle
361146297_ca9b5c8799_z_degraded.jpg,aggregated,0,dog
361146297_ca9b5c8799_z_degraded.jpg,yolov5n,0,dog
361146297_ca9b5c8799_z_degraded.jpg,yolov8n,0,dog
15617633365_316afedb8d_z_degraded.jpg,aggregated,0,cat
15617633365_316afedb8d_z_degraded.jpg,yolov5n,0,cat
15617633365_316afedb8d_z_degraded.jpg,yolov8n,0,cat
777472482_5eae8617bd_z_degraded.jpg,aggregated,0,cat
777472482_5eae8617bd_z_degraded.jpg,yolov5n,0,cat
777472482_5eae8617bd_z_degraded.jpg,yolov8n,0,cat
84410494_ab268290cf_z_degraded.jpg,aggregated,0,dog
84410494_ab268290cf_z_degraded.jpg,yolov5n,0,dog
84410494_ab268290cf_z_degraded.jpg,yolov8n,0,dog
4414731678_5f70c9f88e_z_degraded.jpg,aggregated,0,dog
4414731678_5f70c9f88e_z_degraded.jpg,yolov5n,0,dog
4414731678_5f70c9f88e_z_degraded.jpg,yolov8n,0,dog
3195432512_d0a96b2967_z_degraded.jpg,aggregated,0,person
3195432512_d0a96b2967_z_degraded.jpg,yolov5n,0,person
3195432512_d0a96b2967_z_degraded.jpg,yolov8n,0,person
4349979920_189df35e15_z_degraded.jpg,aggregated,0,bicycle
4349979920_189df35e15_z_degraded.jpg,yolov5n,0,bicycle
4349979920_189df35e15_z_degraded.jpg,yolov8n,0,bicycle
224422461_dddd4c8e99_z_degraded.jpg,aggregated,0,bicycle
224422461_dddd4c8e99_z_degraded.jpg,yolov5n,0,bicycle
224422461_dddd4c8e99_z_degraded.jpg,yolov8n,0,bicycle
2215395014_24a2f8184c_z_degraded.jpg,aggregated,0,cat
2215395014_24a2f8184c_z_degraded.jpg,yolov5n,0,cat
2215395014_24a2f8184c_z_degraded.jpg,yolov8n,0,cat
7928462126_bb6f3a98bf_z_degraded.jpg,aggregated,0,dog
7928462126_bb6f3a98bf_z_degraded.jpg,yolov5n,0,dog
7928462126_bb6f3a98bf_z_degraded.jpg,yolov8n,0,dog
3312304999_bc296f3260_z_degraded.jpg,aggregated,0,car
3312304999_bc296f3260_z_degraded.jpg,yolov5n,0,car
3312304999_bc296f3260_z_degraded.jpg,yolov8n,0,car
5048937296_7c707f1d71_z_degraded.jpg,aggregated,0,cat
5048937296_7c707f1d71_z_degraded.jpg,yolov5n,0,cat
5048937296_7c707f1d71_z_degraded.jpg,yolov8n,0,cat
98052295_1221189a77_z_degraded.jpg,aggregated,0,person
98052295_1221189a77_z_degraded.jpg,yolov5n,0,person
98052295_1221189a77_z_degraded.jpg,yolov8n,0,person
13368340424_5c1f322f72_z_degraded.jpg,aggregated,0,bicycle
13368340424_5c1f322f72_z_degraded.jpg,yolov5n,0,bicycle
13368340424_5c1f322f72_z_degraded.jpg,yolov8n,0,bicycle
14628257582_1ff5e98e4c_z_degraded.jpg,aggregated,0,bicycle
14628257582_1ff5e98e4c_z_degraded.jpg,yolov5n,0,bicycle
14628257582_1ff5e98e4c_z_degraded.jpg,yolov8n,0,bicycle
16789366715_633121f7bb_z_degraded.jpg,aggregated,0,person
16789366715_633121f7bb_z_degraded.jpg,yolov5n,0,person
16789366715_633121f7bb_z_degraded.jpg,yolov8n,0,person
2718097307_1fb900f17a_z_degraded.jpg,aggregated,0,cat
2718097307_1fb900f17a_z_degraded.jpg,yolov5n,0,cat
2718097307_1fb900f17a_z_degraded.jpg,yolov8n,0,cat
2433290346_8482cac895_z_degraded.jpg,aggregated,0,car
2433290346_8482cac895_z_degraded.jpg,yolov5n,0,car
2433290346_8482cac895_z_degraded.jpg,yolov8n,0,car
14811525368_d8b774e40a_z_degraded.jpg,aggregated,0,bicycle
14811525368_d8b774e40a_z_degraded.jpg,yolov5n,0,bicycle
14811525368_d8b774e40a_z_degraded.jpg,yolov8n,0,bicycle
13314143603_95d63b5748_z_degraded.jpg,aggregated,0,car
13314143603_95d63b5748_z_degraded.jpg,yolov5n,0,car
13314143603_95d63b5748_z_degraded.jpg,yolov8n,0,car
34095624_ce7c705614_z_degraded.jpg,aggregated,0,dog
34095624_ce7c705614_z_degraded.jpg,yolov5n,0,dog
34095624_ce7c705614_z_degraded.jpg,yolov8n,0,dog
14628257582_1ff5e98e4c_z_degraded.jpg,aggregated,0,bicycle
14628257582_1ff5e98e4c_z_degraded.jpg,yolov5n,0,bicycle
14628257582_1ff5e98e4c_z_degraded.jpg,yolov8n,0,bicycle
6076857457_7a06e6ab35_z_degraded.jpg,aggregated,0,bicycle
6076857457_7a06e6ab35_z_degraded.jpg,yolov5n,0,bicycle
6076857457_7a06e6ab35_z_degraded.jpg,yolov8n,0,bicycle
9002629162_51388d1396_z_degraded.jpg,aggregated,0,cat
9002629162_51388d1396_z_degraded.jpg,yolov5n,0,cat
9002629162_51388d1396_z_degraded.jpg,yolov8n,0,cat
3353007655_56889b94a7_z_degraded.jpg,aggregated,0,bicycle
3353007655_56889b94a7_z_degraded.jpg,yolov5n,0,bicycle
3353007655_56889b94a7_z_degraded.jpg,yolov8n,0,bicycle
7675033952_b3caa0dd37_z_degraded.jpg,aggregated,0,bicycle
7675033952_b3caa0dd37_z_degraded.jpg,yolov5n,0,bicycle
